name,is_potentially_hazardous_asteroid,estimated_diameter.kilometers.estimated_diameter_min,estimated_diameter.kilometers.estimated_diameter_max,orbital_data.semi_major_axis,orbital_data.eccentricity,orbital_data.inclination,orbital_data.orbital_period,orbital_data.orbit_class.orbit_class_type,miss_distance_km,velocity_kph
(2025 YW2),False,0.0380149984,0.0850041206,.9801708329259807,.2281267579545609,4.393685332031852,354.4468241232213,ATE,13250314.38224283,24766.4812376596
(2025 YY2),False,0.0060000515,0.013416523,1.27709655795172,.3494182322765984,6.663799314047496,527.1497785891428,APO,2705621.571618384,37066.2725876497
(2025 YZ2),False,0.0175047123,0.0391417266,1.514565097872114,.4166252448292191,8.7089297210791,680.8169250641823,APO,3308250.994717827,38797.9083221576
(2025 VS31),False,0.1500911125,0.3356139303,2.29330612653213,.4552157406653091,5.468389236897196,1268.50292727998,AMO,272916056.57829684,6443.0386484087
(2025 WY29),False,0.0367413387,0.082156131,1.52936226190144,.3428974864822602,6.442507076469833,690.8185344853887,APO,17119912.145849574,16852.5715102225
(2025 WZ29),False,0.0447048844,0.0999631605,1.535515872461687,.2826081037100805,23.94655170754238,694.9921383744066,AMO,18019474.04277379,47098.4209790987
(2025 XV7),False,0.0499982699,0.1117995303,1.553012548425013,.2166950750630755,2.621779119865524,706.9047081434088,AMO,11728380.496677192,23583.2685188194
(2025 YA3),False,0.0141174083,0.0315674847,2.503655816488028,.7837008573119895,11.4745165987806,1446.972790691553,APO,848469.00335355,88656.5090005074
(2025 YB3),False,0.0390260841,0.087264977,2.428137741382596,.5733231697273374,3.952805758300769,1382.001154910302,AMO,17499890.27189618,30750.1699743707
(2025 YC3),False,0.0664591797,0.1486072436,.8533748116448003,.1748844754560822,23.6377037961344,287.9440818670547,ATE,24025289.67174605,52147.9588652496
(2025 YD3),False,0.0055456822,0.0124005223,1.180204491928406,.2419153757551061,10.55274921473861,468.3109599474874,APO,26468446.97149552,37187.5008261136
(2025 YE3),False,0.0169338215,0.0378651759,1.4649028895896,.3292157162373899,12.16245697726496,647.6072176673553,APO,14800729.60788629,29432.2642348058
(2025 YF3),False,0.0264700631,0.0591888605,1.663291014967234,.3878627564794701,9.040749571521784,783.5212672595396,AMO,5901793.408298388,25048.6994750181
(2025 YG3),False,0.028917116,0.064660637,1.586630879445742,.5665511477038278,1.246672638466356,729.9822169969975,APO,5960394.394567546,54143.4494764372
(2025 YH3),False,0.0076516479,0.0171096048,2.793503914482669,.6577288761149339,4.057945705578148,1705.384664315806,APO,297096433.83827937,39425.642888278
(2025 YJ3),False,0.0719374396,0.1608570052,1.507144453400343,.3756103124865824,29.56922541292169,675.8195429010653,APO,3979509.48786486,63225.0648781362
(2025 YK3),False,0.0770823553,0.1723613864,2.546657623215893,.7038045890563156,4.895159207242685,1484.411360116351,APO,9742963.223307116,59388.1917860768
(2025 YM3),False,0.0440712102,0.0985462219,1.371690994950023,.2184465865180117,21.89414731864462,586.7902082503442,AMO,6146518.170265468,36702.9945876031
(2025 YN3),False,0.0367582626,0.082193974,2.281866870622948,.6448487531053058,8.029715902580438,1259.023630708969,APO,9302420.534229096,59030.5529381256
(2025 YO3),False,0.012443856,0.0278253079,1.106980533110444,.1002166728331229,13.82640666194864,425.4106933017489,APO,7565090.953024126,26763.7070442082
(2025 YP3),False,0.0272995178,0.0610435776,2.482824382754131,.5804628015199296,4.479360082852955,1428.951305337876,AMO,13198854.540056845,23966.4382862756
(2025 YQ3),False,0.0033201291,0.0074240345,1.14061355627413,.2778977704160074,1.4599696305115,444.9448866926764,APO,820556.43437747,28750.2951811204
(2025 YR3),False,0.0019326579,0.0043215543,1.49468302033011,.3551423274365849,7.037725609659701,667.4551345000669,APO,427477.125267747,29022.6046082632
(2025 YS3),False,0.0106452282,0.0238034539,.9676192349815422,.3632932813455362,18.69535782877121,347.6603526243211,ATE,9815080.09289482,61792.0690595623
(2025 YT3),False,0.0638197321,0.1427052592,1.359512759463097,.1877832771352837,9.109192776031403,578.9930608149689,AMO,4510171.28021171,28018.2661100924
(2025 YV3),False,0.019840608,0.0443649482,1.257831371597521,.2894765020292395,16.55173173538919,515.2666809529759,APO,3477394.050830132,41589.244211989
(2025 YW3),False,0.037269621,0.0833374061,1.405353179859079,.3829670455083627,5.404682143134206,608.5225099012665,APO,,
(2025 YX3),False,0.0148373034,0.0331772189,1.3050294833177,.5677524714370992,7.38266344681659,544.5389028220195,APO,4967795.817035467,62373.9870514692
(2025 YY3),False,0.0239527277,0.0535599273,1.849147655037257,.5402825713539823,6.766318022173712,918.4506239263603,APO,6944514.527777162,47883.4900390292
(2025 XV8),False,0.0718712133,0.1607089186,1.503140693593232,.3460030728923163,19.09705168391231,673.1283397078139,APO,10862077.033653721,41528.3849745293
(2025 YA4),False,0.0295906821,0.0661667767,1.333317819202173,.4908776656787273,6.699137262577844,562.3399679744859,APO,4999572.244677268,56154.055559931
(2025 YB4),False,0.0043626963,0.0097552854,1.702638412516615,.5854960542214209,4.431093991825594,811.4879355578589,APO,27334810.48310401,78083.322174045
(2025 YC4),False,0.0166477282,0.0372254519,1.796450637624054,.5297925085037818,10.10843065238656,879.4706675827684,APO,2271477.647193661,47448.6998113426
(2025 YD4),False,0.0401749159,0.089833843,.9952662104585724,.2454058634780686,36.3160953811573,362.6663961835914,ATE,9669628.193223787,69355.8390927388
(2025 YE4),False,0.0145062439,0.0324369476,.8547845460646047,.275180153787383,26.50897123172302,288.65788125549,ATE,6603007.872607192,53790.6610218953
(2025 YF4),False,0.0161047867,0.0360113978,1.421571159798372,.3412375818287686,7.292235807551379,619.0864989896882,APO,9404776.12991266,36740.1407909756
(2025 YG4),False,0.0150298614,0.0336077919,1.365911493126549,.2427868181003355,11.56735600303629,583.0855324710906,AMO,7983434.529936893,24352.6812382533
(2025 YH4),False,0.0249548507,0.0558007426,1.942487726467422,.4594102744960222,5.542006301712965,988.8623730662982,AMO,12184680.43412082,20916.4514706974
(2025 YJ4),False,0.0454731434,0.1016810398,1.709651344783063,.3560196350271098,40.73400709411423,816.5067045635061,AMO,22544224.862119533,79130.9352236962
(2025 YK4),False,0.0175531465,0.0392500287,1.340023105783865,.3726671571758295,17.46981773365135,566.5873281618077,APO,29683622.12088312,44043.0894050476
(2025 YL4),False,0.0123240933,0.0275575103,1.111904562545588,.3243980966252968,3.189599552449233,428.2522913506042,APO,27901629.52711774,55538.6083828499
(2025 YM4),False,0.0218552096,0.0488697344,.9432698909465513,.2756775111631256,21.05534089630397,334.6203775791998,ATE,14284730.755485998,46057.2357707485
(2025 YN4),True,0.1455978549,0.325566701,1.997349215302517,.62609438489956,10.28151147985821,1031.049300174732,APO,21390427.683200646,40540.8182359774
(2025 YP4),False,0.0127807099,0.0285785361,1.526866788495512,.3435045333753655,8.996455540885663,689.1284026906609,APO,6323390.604245572,23359.9691758461
(2025 YQ4),False,0.0192555078,0.0430566244,.9736493407799227,.2740234146472534,2.858365862802302,350.9152871549303,ATE,4026691.578958196,32186.0265092818
(2025 YR4),False,0.0124955385,0.0279408735,1.878751962059946,.5297502684563835,7.05042828456248,940.5948522738057,APO,2737316.84241571,41357.5537430837
(2025 YS4),False,0.0215752073,0.0482436301,1.066283041692442,.4773877462446303,26.87480360932465,402.1676932784203,APO,8246988.367972375,75956.4751719856
(2025 YT4),False,0.0327608361,0.0732554565,1.85991684040553,.5856216604901981,12.15074197368823,926.4856923720519,APO,9666305.445013644,61554.6466445567
(2025 YV4),False,0.0392785075,0.0878294127,1.176767802887374,.2001125435120871,18.93917673982111,466.2669070695135,APO,24263795.171544045,46620.8101588752
(2025 YW4),False,0.0210646854,0.0471020684,1.026993031724517,.1617388313188396,10.26593150032256,380.1453409619344,APO,2283940.555984639,24465.6753373808
(2025 YX4),False,0.0781186945,0.1746787111,2.518246161147379,.8167777767230137,15.63872887700422,1459.639803281237,APO,12710544.533018049,90502.649729698
(2025 YY4),False,0.0262273841,0.0586462137,2.500396732265115,.7120038169333318,3.015276178913098,1444.148358224316,APO,3053132.75617484,67009.5753004451
(2025 YZ4),False,0.029157815,0.0651988565,.9436789045457414,.3159398704303502,7.281493518398062,334.8380445296982,ATE,9181099.78825458,40677.8198196082
(2025 YA5),False,0.0166094395,0.0371398358,1.249946410298518,.2015386740742315,18.7384763712588,510.4292074362502,APO,3772675.17360712,38096.9747500079
(2025 YB5),False,0.0142940395,0.0319624439,2.473388737297161,.6729277760087269,2.931169940266363,1420.813239050979,APO,4559741.776098531,58676.7192035227
(2025 YC5),False,0.3904406046,0.8730517331,2.665835932194838,.5384505118462585,10.01572318722931,1589.82218498725,AMO,132508391.7306677,16100.5062660702
(2025 YD5),False,0.0303637199,0.0678953418,1.385774689132271,.4685618664600658,22.11229054747468,595.850576726761,APO,11962381.185735453,59390.8814640125
(2025 YE5),False,0.0147351641,0.0329488286,1.561408461770219,.3511617782277585,15.94488607682219,712.6449628639094,APO,6976309.81971037,35824.59292084
(2025 YF5),False,0.0125995483,0.0281734465,1.12262763838738,.2007007419665451,2.963911559326491,434.4622249691027,APO,2834842.925182702,21801.1468060899
(2025 YG5),False,0.0706569646,0.157993776,1.195342152943663,.140897969179938,13.210346498,477.3498376456008,AMO,24306856.723946314,24326.9342045707
(2025 YH5),True,0.2909075392,0.6504890328,2.254963652994213,.5671312801509559,33.80554572659337,1236.82354993251,APO,13345934.348789431,74206.0533096511
(2025 YK5),False,0.1056221434,0.2361782927,2.301168217265441,.4588417148625438,47.14509948853737,1275.031685745826,AMO,,
(2025 YL5),False,0.1634387291,0.3654601085,1.449188430811876,.3434536754134764,28.91943717480582,637.2145947776733,APO,,
(2025 YM5),False,0.0378577655,0.0846525371,.7516710687984018,.4894244442586522,31.70852062247376,238.0346492571365,ATE,20482869.765165146,75342.6693337399
(2025 YN5),False,0.0121438104,0.0271543855,.9653699628535757,.1554733820896362,10.01468732732004,346.4488304181037,ATE,3491505.767505102,27091.5782460004
(2025 YQ5),False,0.0342416731,0.0765667087,2.050836405666709,.6640374107973621,3.001135100134386,1072.741184420863,APO,5465093.649144076,66149.1433552331
(2025 YR5),False,0.0353634784,0.0790751417,2.216357705291824,.6602466503737536,1.707425889275443,1205.197460173529,APO,2476877.108441083,58119.9605318729
(2025 YS5),False,0.0666430671,0.1490184284,1.084978817221208,.8254169789735328,22.64835998173873,412.7910911005645,APO,18046056.82132365,97865.986417862
(2025 YT5),False,0.0154580596,0.034565272,1.989883928353675,.500799647337444,15.69855305429546,1025.274234257206,APO,2429222.87151024,40359.6828173754
(2025 YU5),False,0.0103122867,0.023058974,.8592047029891287,.2245179058015312,11.05902021163392,290.899781593495,ATE,3997766.352080512,26604.8436876537
(2025 YV5),False,0.0263363131,0.0588897864,2.518892854192793,.5807113529902486,7.22856238912806,1460.202099090401,AMO,13870877.52319894,28596.1130776072
(2025 YX5),False,0.0297683646,0.0665640869,1.240676037289109,.1373710543645764,23.53615958744351,504.7612628519797,AMO,17290107.51825882,44486.2850871643
(2025 YA6),False,0.0944397822,0.2111737727,1.734643104864947,.2909416359293804,7.407488805415016,834.47557239614,AMO,,
(2025 YE6),False,0.0204906142,0.0458184063,1.184825767926756,.2498236088602719,29.41995959840809,471.0642684551679,APO,25915822.117462493,56890.0017016441
(2025 YF6),False,0.06597129,0.1475162891,1.303599791518667,.1716276474748485,28.91434634772343,543.6443143641551,AMO,22533475.596929405,54243.0632369603
(2025 YH6),False,0.0489728047,0.1095065203,1.893878125085314,.4902636053560527,7.741018849043314,951.9770279918738,APO,7820234.967280114,28600.4066599007
(2025 YJ6),False,0.0800857001,0.1790770695,2.480359097736196,.5986381776999363,14.69247302801116,1426.823548546557,APO,11190240.232010107,41963.3311607849
(2025 YK6),False,0.0173202827,0.0387293295,2.101621404205534,.6219634419359403,6.21032230979566,1112.833398431696,APO,14518130.435101533,25715.9105444557
(2025 YL6),False,0.0462972267,0.1035237461,1.371020071917277,.2141588879222233,10.61035951926315,586.3597436745297,AMO,18798353.318397757,22827.4913179892
(2025 YM6),False,0.0140590177,0.0314369192,.8803818504794665,.2488700372835858,8.585552312873096,301.7206592942846,ATE,23571027.975361597,30124.0201567648
(2025 YN6),False,0.0360541264,0.0806194774,1.612477356671296,.3018194220988608,11.50177248138151,747.8919591217973,AMO,21811897.511521313,23424.9262511584
(2025 YO6),False,0.0379974959,0.0849649838,1.442776356976822,.2959675384876527,12.16138170460255,632.9901502259471,APO,10830271.045472808,28831.8918128431
(2025 YQ6),False,0.0236023353,0.0527764263,1.517594522361576,.279595183860321,23.74751663450257,682.860595356296,AMO,26151527.354571108,46314.2843757979
(2025 YR6),False,0.026616747,0.0595168556,2.315271418623634,.6090325239444935,2.777303879927884,1286.771083195389,APO,6607329.351157243,39088.5542753537
(2025 WM37),False,0.0534508944,0.1195198333,1.30080102257357,.1471029847070026,8.004417650195107,541.8944853039372,AMO,29690523.11550558,14581.1441372703
(2025 YT6),False,0.0449526166,0.1005171066,1.527335330381341,.4360192707031734,19.64804623086305,689.4456310432937,APO,8210393.632294466,55663.581672932
(2025 YU6),False,0.0168249963,0.0376218354,1.227185554027492,.2248051090492525,1.432327172109956,496.5509056092745,APO,3387473.867849041,15327.2732479346
(2025 YV6),False,0.008656752,0.019357086,1.461372519528288,.3291817158389206,5.268942233445216,645.2675590577304,APO,29241013.260823593,39526.42256995
(2025 YM7),False,0.0747403241,0.1671244453,.9473354704703968,.4672840067934877,15.56334616231882,336.7860736439678,ATE,8762396.383585101,72944.4595551959
(2025 YN7),False,0.0138852907,0.0310484539,1.939644901625794,.4955930108346935,6.929222660135347,986.6923719142708,APO,2533757.599526945,29488.2677623959
(2025 YO7),False,0.0198588903,0.0444058287,2.623055073876133,.6064485564424863,10.22084802980102,1551.706361568008,AMO,203827510.6454429,18995.2741565279
(2025 YP7),False,0.1496769678,0.3346878747,1.818915663149628,.7438912804801656,51.70015638046954,896.0191075419727,APO,,
(2025 YQ7),False,0.0142349182,0.0318302448,.8810425576897085,.26776759679236,5.232711746939207,302.0603750870143,ATE,2256475.434237729,31983.0084252112
(2025 YR7),False,0.0173762068,0.0388543796,1.224412860313989,.2693155571923677,9.303494694865069,494.8690015118601,APO,13809006.43221009,34484.7538613577
(2025 YS7),False,0.0217547941,0.0486451984,2.085566204667142,.4919696297913195,7.8532043889826,1100.105657126987,AMO,13959647.40327824,25429.185898338
(2025 YT7),False,0.0668582457,0.1494995821,1.707489318741731,.6078350542300518,5.950313097822644,814.9583620813282,APO,16391260.983389162,69002.8297910046
(2025 YU7),False,0.0573528464,0.1282448632,1.269047293669965,.2294620959886096,15.20267691674436,522.1738726471167,APO,26105787.641260948,29382.9381785622
(2025 YV7),False,0.0116186315,0.0259800498,2.081683095261355,.5966477136450146,6.135220612117749,1097.034662614519,APO,1682129.657630901,48863.1103068719
(2025 YW7),False,0.0479242116,0.1071617948,2.591815600010132,.7107551041502335,3.339636787118239,1524.068812863781,APO,4539415.030874198,61532.2963757174
(2025 YX7),False,0.0573528464,0.1282448632,1.399594353042804,.4185305841641542,7.373621921635481,604.7859581538358,APO,18672784.666105654,23529.9993252622
(2025 YA8),False,0.0045035499,0.0100702437,2.068888825804452,.5466998781975424,5.357447626152023,1086.936462307995,APO,20479247.67161713,49607.504543345
(2025 YC8),False,0.0049791473,0.0111337119,2.036254472754875,.5438180847335182,6.698364115928871,1061.320379830092,APO,871602.623493119,35378.2168310745
(2025 YD8),False,0.0600005148,0.1341652298,1.324090871275272,.1750903558269591,6.984978305662288,556.5127439444445,AMO,23580894.897354677,9206.861130525
(2025 YK8),False,0.0211132445,0.0472106499,2.184039185236484,.5424882192771794,1.940463658792744,1178.932841386827,APO,4616540.122993976,25079.0414699558
(2025 YL8),False,0.0468548958,0.1047707321,2.79409297076959,.6256279419200355,3.560038546660943,1705.924105396486,AMO,13127364.73986082,29074.8098976486
(2025 YM8),False,0.1050884476,0.2349849125,2.522802387616773,.574485079355749,7.135718182897315,1463.602952423045,AMO,,
(2025 YN8),False,0.2438680899,0.5453056265,1.853493845249256,.6049635421590167,23.04270480420551,921.6905807654989,APO,4539193.042594905,70898.6222506429
(2025 YO8),False,0.0768696629,0.1718857917,2.292480796188498,.4639100667396283,5.412731673704024,1267.818212920625,AMO,,
(2025 YP8),False,0.107536272,0.2404584143,2.40134290119179,.4952828851177387,5.130017364864831,1359.188516484529,AMO,,
(2025 YQ8),False,0.1230141235,0.2750679424,1.926206206686828,.3375663317233135,28.35816616065546,976.4558097871931,AMO,,
(2025 YR8),False,0.0800857001,0.1790770695,2.443724266497002,.651127060988314,5.698554454547748,1395.329348614263,APO,22699157.646480113,41199.9892359642
(2025 YS8),False,0.0680072129,0.1520687509,2.464054406311798,.6371493905625463,5.003379954096668,1412.777813648056,APO,14151901.20601579,38518.9525133212
(2025 YT8),False,0.0584191154,0.1306291133,1.088549409592882,.2393832408643765,23.8885648598671,414.8304682758213,APO,25730126.40110979,53017.0368201709
(2025 YU8),False,0.083014695,0.1856265011,1.375579459390875,.1410938565736508,19.42250568353895,589.2871217155302,AMO,,
(2025 YV8),False,0.1416951472,0.3168399811,2.221176958102759,.5498770047406939,6.759369132148531,1209.130472027546,APO,,
(2025 YW8),False,0.0771178613,0.1724407801,1.277070435096971,.5169757257981846,24.12000062330318,527.1336044949542,APO,15820195.184961446,69881.2914194449
(2025 YX8),False,0.0356578355,0.079733344,2.392231265183862,.5272835754971498,2.698677177783449,1351.45991862195,AMO,27235792.10174462,20553.273457014
(2025 YY8),False,0.027948273,0.0624942383,1.709359049529381,.4205395203928436,3.318307097204866,816.2973190353291,APO,4732355.742151428,23727.20532036
(2025 YZ8),False,0.0385971268,0.0863057993,1.129249621109897,.2977124339131809,5.667392256840504,438.3119962868573,APO,10476196.86772137,14184.7157889114
(2025 YB9),False,0.0787689355,0.1761326944,1.780429313742014,.5063069755408629,6.678752102859473,867.7318350404523,APO,23584289.3627837,33555.6013239152
(2025 YF9),False,0.01879122,0.0420184453,1.190967768270462,.4125190662444539,41.25150912954867,474.7319257775923,APO,9935584.588011257,91622.2954554277
(2025 YG9),False,0.0062886146,0.0140617696,2.356276771730224,.5854459126183136,3.172808082874299,1321.106653597587,APO,260289325.41880968,15662.6508294784
(2025 YH9),False,0.0137137105,0.0306647889,1.19516031292825,.4110982910337361,1.2480289444452,477.2409173664979,APO,3821129.280429279,47337.0009260483
(2025 YJ9),False,0.0079132516,0.0176945686,1.27144077166101,.5102149469299428,2.674035739470088,523.6518326796166,APO,13961194.918444455,36200.7125021347
(2025 YK9),False,0.4344651807,0.971493678,3.061999356981704,.7081925419873304,15.02481501796032,1957.068692886178,APO,53586583.534919776,28884.6718510159
