name,is_potentially_hazardous_asteroid,estimated_diameter.kilometers.estimated_diameter_min,estimated_diameter.kilometers.estimated_diameter_max,orbital_data.semi_major_axis,orbital_data.eccentricity,orbital_data.inclination,orbital_data.orbital_period,orbital_data.orbit_class.orbit_class_type,miss_distance_km,velocity_kph
(2026 AK5),False,0.1418910415,0.3172780143,2.647919980312598,.5125967170132745,11.47298604020814,1573.822362277877,AMO,226199660.84183088,15602.5440695334
(2026 AL5),False,0.0953575264,0.2132259111,1.467535421809508,.2132835102589938,2.092892512815899,649.353694428316,AMO,12896330.501765724,20918.484403992
(2026 AM5),False,0.0201258845,0.0450028459,1.355955655439115,.2059911408513213,21.69928611042895,576.7221838721792,AMO,14268227.91133631,42077.2634949726
(2026 AO5),False,0.0143600177,0.0321099758,2.376501888393387,.5821629719023267,1.159290035311758,1338.152693082236,APO,8320560.331162209,32695.9753767984
(2026 BA),False,0.0168560176,0.0376912012,1.107475799444775,.1695643132125821,11.36512367196154,425.6962202183562,APO,26830163.999706753,23205.6059087954
(2026 BB),False,0.002971358,0.0066441584,.8784713117274933,.2637432627294595,3.898876012150578,300.7390349740289,ATE,22726657.519812223,44308.5432902604
(2026 BC),False,0.0142677331,0.0319036211,2.681788138191946,.6406824846018379,5.980231037047234,1604.113615795199,APO,8614357.607626455,39942.4199108548
(2025 YU15),False,0.0973094407,0.2175905244,2.026005828965856,.5461164439595083,4.469556418204365,1053.317895250784,APO,13943990.475244252,59723.2525203187
(2026 AP5),False,0.0074123339,0.0165744826,1.90020416712228,.463088248269759,9.075701031929151,956.7507825324402,AMO,5876580.407685393,26887.8618582547
(2026 AQ5),False,0.0386149055,0.0863455537,1.112807541048661,.08711670513578657,31.49400355028139,428.7740732450513,APO,16021151.858746033,58368.2587958866
(2026 AT6),True,0.2703678059,0.6045607929,1.686155618208106,.3805556781550132,17.25693800686476,799.732798807663,AMO,7481891.364594063,38005.1650396238
(2026 AU6),False,0.043048198,0.096258697,2.736344886030695,.5749485086582993,2.632637685111153,1653.311469748315,AMO,,
(2026 AV6),False,0.0566441386,0.1266601444,1.481524505372747,.3188754542929104,9.104824502732459,658.6606007863961,APO,21854101.494133808,18032.3704795725
(2026 BD),False,0.010321789,0.0230802218,1.207601578687115,.2030537733190551,29.82148141004611,484.7121823149454,APO,14598838.097012073,62290.276721244
(2026 BE),False,0.0162987755,0.0364451699,1.565769894027149,.4158097594869138,26.99239576209834,715.6329595394132,APO,634584.365879515,62550.9499572936
(2026 BF),False,0.0218552096,0.0488697344,1.752855407017606,.4563977089833917,10.17465535508387,847.6519507520993,APO,4637437.090419388,33545.7014891883
(2026 BG),False,0.0095269739,0.0213029613,1.673917841492387,.404910590744655,2.333944350381901,791.0421668306287,APO,2178006.90836599,19393.2262031747
(2026 BH),False,0.014857816,0.0332230866,1.3521921566646,.2046195368578878,5.249254843158576,574.3227840936006,AMO,13931516.735567486,11098.9782837625
(2026 BJ),False,0.0188085353,0.0420571635,1.353603614673731,.1993895505906509,7.095568216235761,575.2222612794103,AMO,18100205.92457948,13753.5766601563
(2026 BK),False,0.014620256,0.0326918862,1.181353830465025,.1454302452965934,2.952221721977375,468.9952212664722,APO,27049690.541330393,24167.6926566155
(2026 BL),False,0.0029878238,0.006680977,1.063753917544469,.08150909760548782,6.815076886177082,400.7376855638805,APO,1906118.105325162,14143.7544751834
(2026 BM),False,0.0124667995,0.0278766113,1.698749072829833,.4769272389747986,6.024352556877934,808.7089992415407,APO,3891968.659006119,39067.9436397395
(2026 BN),False,0.0051446398,0.0115037644,1.944749788593637,.4854634116391661,11.69757309859733,990.590198048421,APO,2628944.285762664,32568.0383539842
(2026 BO),False,0.0155580433,0.0347888425,2.533391608126274,.5627408615031291,1.687184692907113,1472.827614486046,AMO,18911413.673905123,19279.9729291242
(2026 BP),False,0.0151061912,0.0337784704,1.112916895536582,.3910693685475851,5.217780579035709,428.8372775989718,APO,24558079.852828536,62329.4546378836
(2026 BQ),False,0.0292115752,0.0653190679,1.58273395159514,.3959156943791882,5.275211123516388,727.2945024424361,APO,11301334.946304608,29894.4614725752
(2026 BR),False,0.0094657488,0.0211660578,1.646299747360642,.3610147485706346,3.344590900080893,771.5459469391506,AMO,10251033.343718046,15165.3680288567
(2026 BS),False,0.00466611,0.0104337392,1.724867299380219,.4206574409100868,8.730403795237462,827.4313279915223,APO,2340837.577635136,26104.3558226932
(2026 BT),False,0.004854617,0.0108552537,1.006174327565815,.1686705587932479,6.738491184917554,368.644938235437,APO,24911156.302545797,39109.4039362385
(2026 BU),False,0.0062309602,0.0139328506,1.980832758783542,.5212202118247243,8.918740921839792,1018.286864177354,APO,1089191.543584946,38538.3050262382
(2025 YW15),False,0.0354449997,0.0792574287,2.431696882601277,.5349741769966233,4.786578165698417,1385.040854353831,AMO,,
(2026 AA7),False,0.0115705759,0.0258725943,1.653812551155059,.3773035560812983,3.287895989018926,776.8333327410488,AMO,8009949.809927812,17678.5905416524
(2026 BV),False,0.0065789256,0.0147109249,1.981157660710607,.521300674731826,8.919778115029454,1018.537407992153,APO,1089283.082521599,38543.1365870338
(2026 BW),False,0.0050857496,0.0113720819,1.632058911719538,.4038897549036385,7.858604147416365,761.5565780065879,APO,1120693.623692954,27146.9727928356
(2026 BX),False,0.0211716632,0.0473412781,1.456939754035272,.3042046355751564,8.266014825511805,642.333861876537,APO,5097401.352889732,21518.1340935346
(2026 BY),False,0.0083397873,0.0186483314,1.494075257654391,.3447410461670707,3.639704495997756,667.0480785486782,APO,1964165.923550421,20068.9828756016
(2026 BF1),False,0.0089280163,0.0199636514,1.138901487824688,.1320430059271689,5.139008707514196,443.9434649112534,APO,5599447.795386816,15248.2554984188
(2026 BG1),False,0.02411876,0.053931187,2.106289734155984,.6321030637832304,15.846402964155,1116.543360672757,APO,7406537.930129121,67744.9379376997
(2026 BH1),False,0.008672713,0.0193927759,2.048941520259473,.5155836521573086,7.922827085222532,1071.254777215643,APO,3408249.107487634,30345.4022942672
(2026 BJ1),False,0.0522823351,0.1169068554,1.323853125163832,.5047862722004516,25.86530865406585,556.3628643503962,APO,4934978.337816336,75087.8583867371
(2026 BK1),False,0.0870873302,0.1947331902,1.09997631864258,.4944254323762681,28.2663854854157,421.3795256287344,APO,10064091.821183342,88172.3670588965
(2026 BL1),False,0.0758848319,0.1696836427,1.699791376835218,.7549308480382982,4.419690749741199,809.4534145828493,APO,8327338.984646584,67876.7685199103
(2026 BM1),False,0.3938718806,0.8807242993,1.589952433725178,.4491370240509304,25.45753426998523,732.275703281428,APO,,
(2026 BN1),False,0.0329120532,0.0735935883,1.084639688454043,.3475794325922668,.9944703714575527,412.5975688049963,APO,11322161.213776657,31285.4190712052
(2026 BO1),False,0.128278826,0.286840175,1.020219797965357,.6086149872328941,24.87089899234148,376.3908414550774,APO,8680536.907834286,95367.8397617021
(2026 BP1),False,0.0142545981,0.0318742503,1.054858934902247,.1549272753748462,25.07384350482857,395.7218270752233,APO,9030814.86011703,47500.674420281
(2026 BU1),False,0.0448492285,0.1002859236,1.015066309741567,.139241782538493,29.48344345303581,373.5425226695953,APO,12783768.367004607,59103.5197741679
(2026 BX1),False,0.0350231316,0.0783141032,.9864105699093727,.4288045005488051,5.353793589960139,357.8368011385278,ATE,22089031.649718165,63803.266671024
(2026 BY1),False,0.0143072108,0.031991896,1.269757330795366,.327640943092359,1.878185743183884,522.6121715505589,APO,3834064.709052439,28797.2179434222
(2026 BZ1),False,0.0804553589,0.1799036517,1.373334447093565,.3637860424907829,30.95339587658038,587.845092798318,APO,25152631.73893733,76693.808060402
(2026 BA2),False,0.0288904946,0.0646011098,2.187419345679737,.6405853597317496,6.955199722030488,1181.670789249166,APO,12025967.26670598,52413.1096428436
(2026 BB2),False,0.021804944,0.0487573371,2.551117744008928,.5842538616046605,4.136927585644711,1488.312680728552,AMO,13644259.698462198,23850.2378447375
(2026 BC2),False,0.0819511357,0.1832483103,1.062825068855538,.09740704181541733,14.54806019704121,400.2129259351464,APO,20488765.417221848,31343.5720047775
(2026 BD2),False,0.0668890421,0.1495684451,1.358966871332737,.1202025346095621,20.98155399751069,578.6443692993596,AMO,,
(2026 BE2),False,0.0293058941,0.0655299715,1.356937721863824,.1952278997599564,12.70973534375327,577.3488437819934,AMO,19424866.849271197,25071.5543135166
(2026 BF2),False,0.0174805453,0.0390876876,1.41501895782211,.350394589022653,16.42010696948524,614.8112623280589,APO,4625315.997801573,42534.3612925714
(2026 BG2),False,0.0172248313,0.0385158936,1.414233606262838,.2921236682326936,7.276288717724376,614.2994925257949,APO,8830484.552614132,21853.156390063
(2026 BH2),False,0.013000348,0.0290696618,1.400907148790179,.3309904421970344,6.851481815725894,605.6370761046913,APO,12810997.183956064,28274.9572835884
(2026 BJ2),False,0.0032535312,0.0072751169,2.707164664756864,.6798675974629707,.9707222365925987,1626.935876084249,APO,117655636.99512406,18455.5213404214
(2026 BK2),True,0.1575269907,0.3522410595,2.112833789449587,.5296981973328427,6.330772020815806,1121.750901997542,APO,289591047.23061454,9984.086181762
(2026 BL2),False,0.0212987922,0.0476255472,1.32724938041397,.2153379150539258,16.91261657014974,558.505203583866,AMO,9219979.332200998,33852.5345079376
(2026 BM2),False,0.0052814719,0.0118097303,1.64753995034678,.4182642843108703,9.870940054702528,772.4179513624615,APO,1683372.980488258,32631.2608926932
(2026 BN2),False,0.0325203324,0.072717674,1.010093307654324,.1818153593882389,23.77510722850391,370.8008042492849,APO,17783663.982437667,53442.77304415
(2026 BO2),False,0.0048189784,0.0107755632,1.701951730744466,.4081208235208514,2.37794461530458,810.9970699265706,APO,26227699.612977494,37307.0699313145
(2026 BU2),False,0.0259510525,0.0580283175,1.499102460984162,.3901986152924929,4.70588290766474,670.4175931284647,APO,6224827.673601397,33766.3012125214
(2026 AG9),False,0.1982234254,0.4432410538,2.557232241602491,.494759576599161,25.69002199077968,1493.66664862428,AMO,,
(2026 AG10),False,0.3680908116,0.8230760767,2.666335749526353,.5898941958446594,19.25054998754928,1590.26931936478,AMO,,
(2026 BV2),False,0.0640847916,0.1432979504,1.507223482763882,.3297542544536495,27.95554865953405,675.8727000039249,APO,17392521.157915946,59632.8187631641
(2026 BW2),False,0.0196677635,0.0439784561,2.218800199014179,.7145297396029269,3.393194239779103,1207.190255436,APO,3172641.587707704,74939.7766406648
(2026 BX2),False,0.0175936106,0.0393405094,2.185929376076722,.5462735572401189,9.56942476885064,1180.463645058618,APO,4715195.520081598,34276.43587177
(2026 BY2),False,0.0214661904,0.0479998609,1.164026558914407,.2559110767150242,2.674548372180117,458.7148091018466,APO,25894104.590760343,44682.6647212762
(2026 BZ2),False,0.0304757903,0.0681459388,1.417396808039562,.1828791711912186,24.31368240937371,616.3616405937702,AMO,,
(2026 BA3),False,0.0179951295,0.0402383328,2.22543126759588,.5327109727708522,7.130832122307429,1212.605979174231,AMO,14117698.420600886,30531.0851869602
(2026 BB3),False,0.0071245096,0.0159308878,2.826286915385491,.6496437855433119,3.693143294754385,1735.492729916891,APO,2260749.894177239,31138.275864322
(2026 BC3),False,0.0071970576,0.01609311,2.217493492770688,.6104769768884313,1.230795408219699,1206.123996221019,APO,15748347.038027622,37139.5547591854
(2026 BD3),False,0.0031941476,0.0071423311,.9502753018706925,.0972430112286167,4.420295755635495,338.3549930595557,ATE,2331440.737028956,12184.3058632525
(2026 BE3),False,0.0633512191,0.1416576324,1.431588751778463,.4780867410271346,12.33323112939756,625.6419241014264,APO,,
(2026 BL3),False,0.0148989265,0.0333150124,1.818491395460337,.443535362829293,14.09634934137924,895.7056269926105,APO,4139133.646468852,34784.8977714089
(2026 BM3),False,0.0460208861,0.1029058297,3.178362490902856,.7251273159900304,6.947999813610741,2069.681735224201,APO,12545299.458845612,57896.5350574843
(2026 BN3),False,0.0452225426,0.1011206794,2.044563260670751,.5226888698408336,4.210376252527663,1067.82296254986,APO,14177740.124116866,34080.8300341391
(2026 BO3),False,0.046532349,0.1040494955,1.251488898440551,.4502361890660017,11.56736771801854,511.374336575652,APO,25707769.418312322,64838.4208658417
(2026 BP3),False,0.0312000275,0.0697653824,1.765766876500767,.5037713803057188,2.275877881495207,857.0348367985026,APO,6615200.772202607,41487.5776604684
(2026 BQ3),False,0.0244880936,0.0547570419,2.915538807462021,.6453418078036028,3.783320991069309,1818.346590742807,AMO,11485147.404991455,29713.0922219826
(2026 BR3),False,0.0349747788,0.0782059829,1.431494722091749,.3755360787064423,19.97466784873464,625.5802849455931,APO,,
(2026 BT3),False,0.0103789872,0.0232081209,2.364968619585631,.590154623458411,.6436177296579142,1328.423349907928,APO,2052460.650875027,30860.3348581316
(2026 BU3),False,0.094049172,0.2103003419,2.325272342078285,.6180969992259867,8.169932353000069,1295.117482218692,APO,19467298.355284177,54674.48208096
(2026 BV3),False,0.0048523819,0.0108502558,1.965571038707445,.5447480448547261,11.11612166071729,1006.541170747421,APO,27766488.376400504,63060.9273430592
(2026 AP11),False,0.0028983777,0.0064809695,1.984288218106695,.5090003016195683,4.998363459613,1020.952548270415,APO,300960.441353881,28201.2717679447
(2026 AR13),False,0.0576706673,0.1289555324,2.480498482344963,.589897476782955,6.206938761108624,1426.943821475732,AMO,11577787.845721053,27181.7380643931
(2026 BW3),False,0.0840533402,0.1879489824,1.593845219094829,.4493794223493192,9.079006911364171,734.9666670445064,APO,,
(2026 BX3),False,0.0696554298,0.1557542761,2.025117679353578,.5378552561626549,8.101423928556384,1052.625349355227,APO,19088503.338952255,29696.3681853586
(2026 BY3),False,0.0192466424,0.0430368007,1.564975232799401,.278955975635976,2.711272143963628,715.0882304505743,AMO,22646101.13126783,6798.8717678835
(2026 BZ3),False,0.107437273,0.2402370458,2.252649447253543,.4661983083195194,6.225869487638914,1234.92006270909,AMO,,
(2026 BA4),False,0.0671977879,0.1502588217,1.652396532632942,.4198515619765651,21.69781671982258,775.8358422224323,APO,25422010.02044339,53822.7317783488
(2026 BB4),False,0.013000348,0.0290696618,1.34790594810158,.3968622829235866,10.06344150379002,571.5941976689028,APO,29040026.652505215,32390.3245327316
(2026 BC4),False,0.0296998993,0.0664109937,1.80603936807075,.4165372722941939,31.64792414491186,886.5214459335937,AMO,14278759.421866866,65489.2494990325
(2026 BD4),False,0.0083821413,0.0187430377,1.092361735988408,.1970724070159024,2.863061814674867,417.0116090415209,APO,2329594.250519546,20888.1261570093
(2026 BE4),False,0.0372867883,0.0833757932,1.24923235340094,.1319607554162876,18.52693624781508,509.9918805618476,AMO,24679498.45076982,35911.0189623956
(2026 BK4),False,0.0224985732,0.050308339,1.656455430106702,.3754235013251662,7.371447751849369,778.6962069299909,AMO,7696708.505430956,21699.7768172242
(2026 BL4),False,0.016404197,0.0366808996,1.445310464872817,.3460402536996633,3.757395483671269,634.6585683491312,APO,2979124.326239494,21829.1903409342
(2026 BM4),False,0.0648268586,0.1449572625,1.940482915803029,.6489790522351139,7.209338862333805,987.3318844607904,APO,14604570.059079418,71780.076582377
(2026 AU13),False,0.8736851953,1.9536194876,5.520661981402354,.7821692313865631,4.286638496510318,4737.892061170269,AMO,,
(2026 BN4),False,0.0275394319,0.0615800417,1.80239147508981,.4816678448811417,1.126514821918108,883.8368683986801,APO,6300762.624906603,26786.6023472391
(2026 BQ4),False,0.0368429992,0.0823834507,.6834240927724029,.5199827275107267,12.84289013553276,206.3639605398868,ATE,16348537.88120798,62138.2929281474
(2025 YM19),False,0.0538958067,0.1205146874,1.728676398797982,.2619278179589373,6.421896284855539,830.1737194765808,AMO,5343138.982195434,29686.3724588968
(2026 AZ13),False,0.0093789663,0.0209720063,1.539306353705888,.3527120656670767,4.103354448208001,697.5671489585238,APO,2634773.531324871,18503.2315731048
(2026 AA14),False,0.8153704661,1.823223789,3.846688493928625,.9103552732573101,35.70175675546206,2755.681080355164,APO,,
(2026 BW4),False,0.0192200705,0.0429773842,2.292212476054272,.5824359343086976,2.751001287148162,1267.595634481081,APO,3304503.164160078,33218.9296631608
(2026 BX4),True,0.1729637038,0.3867585994,.8749218674182476,.1221989738413635,20.11031119845576,298.918183018823,IEO,19183103.586577784,38335.8865398829
(2026 BA5),False,0.0176992546,0.0395767364,1.117700754641744,.2149500919575465,28.47546380125108,431.6052741987353,APO,4673027.725193857,58329.6942316237
(2026 BG5),False,0.0433465939,0.0969259305,.9310169504523141,.5451187783001424,5.514639092373509,328.1215911154525,ATE,28970786.834193565,44882.286465834
(2026 BH5),False,0.0783709257,0.1752427173,2.264948805940816,.4763806868355959,2.751202405583972,1245.047762618579,AMO,,
(2026 BJ5),False,0.0057511537,0.0128599707,.9684832279870583,.08447299446390441,5.44631917724907,348.1260985665778,ATE,17410740.039232403,23925.7083767272
(2026 BK5),True,0.19415786,0.4341501734,1.627241554353854,.4397877117471703,6.90632327552372,758.1872312193667,APO,,
(2026 BL5),False,0.0380149984,0.0850041206,2.501201911188707,.5748391569906794,2.00439677166827,1444.845982372352,AMO,289685988.2921075,19067.6523275429
(2026 BM5),False,0.0029495447,0.0065953824,2.404932843658202,.6310696242504935,.6703751488472895,1362.237580259106,APO,13176071.816681148,53899.677087529
(2026 BN5),False,0.0058851153,0.0131595179,.7993319493945088,.2686571548205542,16.10395970061268,261.0292557134676,ATE,16008570.378683293,33054.2778113192
(2026 AK14),False,0.0034862215,0.0077954283,2.519079965105349,.6912754049518507,3.005134045740402,1460.364804396021,APO,133553.633080583,59209.4164477993
(2026 BV5),False,0.0343364172,0.0767785629,.8027584131876063,.3396205739543831,17.81959089181764,262.7094683875756,ATE,1908410.064371858,41963.0234629345
(2026 BW5),False,0.0036320764,0.0081215698,1.239316054558427,.252939268676226,4.494078981938626,503.9315396698287,APO,21350288.779505208,34025.1615592552
(2026 BX5),False,0.021347891,0.0477353354,1.635700279127097,.3774177239942836,15.1716825506277,764.1067189773876,AMO,6040634.368657103,34946.9918539836
(2026 BY5),False,0.0028193888,0.0063043451,2.353469675752091,.5803618123899675,7.602004094986073,1318.746551954551,APO,1097347.679296494,31723.7835795983
(2026 BZ5),False,0.001026018,0.002294246,.973958297264815,.02562454453497701,4.310432130611194,351.082328022719,ATE,22040725.345591564,21107.7048230208
(2026 BA6),False,0.0065849878,0.0147244804,1.962818755728465,.4933057214964019,1.306502386364192,1004.4278031201,APO,2547402.585807302,23928.1729772057
(2026 BB6),False,0.0166707438,0.0372769163,2.574757768240545,.7195548143976044,.7030291734016607,1509.047786157226,APO,1681251.02446103,66140.0300376353
(2026 BD6),False,0.0042087679,0.0094110911,.9972727165294893,.3381317448753581,22.05290912285106,363.763678941952,ATE,27006451.73041196,57841.1247850862
(2026 BE6),False,0.0025232192,0.0056420896,1.134972984412928,.3268778095352021,6.038469789031216,441.6484526413327,APO,14798427.132109333,27129.5124455457
(2026 BH6),False,0.0314452446,0.0703137044,1.249801037316688,.1655814429918153,12.61420668962872,510.3401630687383,AMO,12132698.779604487,25956.6902696236
(2026 BJ6),False,0.0101754817,0.0227530687,1.171617124967307,.396640752501837,8.096226235135919,463.2090045493822,APO,2174195.423914556,45199.5531368911
